s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,C,C,C,C,C,C,C,C,C,C
 2.5100027E+003, 3.7624706E+001, 4.4151550E+001, 4.5006233E+001, 4.4985597E+001, 4.7329973E+001, 1.3043558E+002, 1.3609220E+002, 1.3182309E+002, 1.2602451E+002, 1.1593023E+002, 8.4239386E+001, 6.3261039E+001, 5.6783920E+001, 5.8156717E+001, 5.8963757E+001, 6.0231799E+001, 6.7140165E+001, 1.1160307E-001, 1.0240652E-001, 9.5878907E-001, 1.0357536E+000, 1.0490450E+000, 1.0071250E+000, 3.0201239E-001, 2.9528588E-001, 2.9457382E-001, 3.0778931E-001, 1.6137071E+002, 1.7017755E+002, 1.9888777E+002, 2.1465986E+002, 2.2606860E+002, 2.2043368E+002, 1.7741983E+002, 1.9180948E+002, 2.1362431E+002, 2.3498936E+002
 2.5200064E+003, 3.7362089E+001, 4.2863624E+001, 4.3960721E+001, 4.3650135E+001, 4.7303543E+001, 1.2705637E+002, 1.3193038E+002, 1.2759754E+002, 1.2192791E+002, 1.1200258E+002, 8.1163053E+001, 6.1659556E+001, 5.5215367E+001, 5.5992806E+001, 5.6577647E+001, 5.8064751E+001, 6.4247375E+001, 6.6698423E-002, 6.2076494E-002, 8.7353689E-001, 9.4392483E-001, 9.3972648E-001, 8.8620014E-001, 3.1884972E-001, 3.0667655E-001, 2.9459470E-001, 2.9370078E-001, 1.5966240E+002, 1.6846823E+002, 1.9692192E+002, 2.1289104E+002, 2.2279881E+002, 2.1672493E+002, 1.7411843E+002, 1.8934775E+002, 2.1099764E+002, 2.3320012E+002
 2.5300095E+003, 3.6959225E+001, 4.1957760E+001, 4.2856497E+001, 4.2214104E+001, 4.6345571E+001, 1.2452539E+002, 1.2946882E+002, 1.2513385E+002, 1.1943383E+002, 1.0994692E+002, 7.9995717E+001, 6.1050612E+001, 5.3881948E+001, 5.4248777E+001, 5.4364321E+001, 5.5433690E+001, 6.2942730E+001, 8.8142820E-002, 7.8743712E-002, 9.3815935E-001, 1.0189987E+000, 1.0374983E+000, 9.9711378E-001, 2.9316532E-001, 2.8071695E-001, 2.7170877E-001, 2.7587652E-001, 1.5707803E+002, 1.6525920E+002, 1.9351619E+002, 2.1027619E+002, 2.2056560E+002, 2.1557082E+002, 1.7249107E+002, 1.8623694E+002, 2.0505310E+002, 2.2445315E+002
 2.5400022E+003, 3.6801436E+001, 4.1225806E+001, 4.2524704E+001, 4.2304747E+001, 4.5551268E+001, 1.2219017E+002, 1.2972951E+002, 1.2552607E+002, 1.1988918E+002, 1.1075257E+002, 8.0373837E+001, 6.1116403E+001, 5.2703070E+001, 5.3005809E+001, 5.3188111E+001, 5.4381393E+001, 6.2023415E+001, 7.6081911E-002, 9.9154192E-002, 9.0590936E-001, 9.7415117E-001, 9.9851681E-001, 1.0000989E+000, 2.7320583E-001, 2.7033627E-001, 2.7745817E-001, 2.8887049E-001, 1.5529661E+002, 1.6303295E+002, 1.8940837E+002, 2.0492368E+002, 2.1597514E+002, 2.1216488E+002, 1.7415560E+002, 1.8317924E+002, 2.0136629E+002, 2.1679154E+002
 2.5500017E+003, 3.6539228E+001, 4.0568560E+001, 4.2367308E+001, 4.2495351E+001, 4.5237986E+001, 1.1916135E+002, 1.2669454E+002, 1.2283859E+002, 1.1798559E+002, 1.1018316E+002, 8.0241184E+001, 6.1531344E+001, 5.3678482E+001, 5.4751519E+001, 5.5658809E+001, 5.7051654E+001, 6.2907269E+001, 7.0202318E-002, 6.9571070E-002, 8.3329238E-001, 9.1034683E-001, 9.4719666E-001, 9.3091089E-001, 3.4853945E-001, 3.7934480E-001, 4.0245062E-001, 4.1535791E-001, 1.5271197E+002, 1.5926538E+002, 1.8602447E+002, 2.0047491E+002, 2.1154402E+002, 2.0794326E+002, 1.7099673E+002, 1.7883475E+002, 1.9652915E+002, 2.1055984E+002
 2.5600009E+003, 3.6385879E+001, 3.9952363E+001, 4.1554211E+001, 4.1871127E+001, 4.5058889E+001, 1.1749776E+002, 1.2516029E+002, 1.2128891E+002, 1.1670449E+002, 1.0937593E+002, 8.1522599E+001, 6.0516028E+001, 5.5273451E+001, 5.7009212E+001, 5.8176590E+001, 5.8936033E+001, 6.2703619E+001, 9.0081947E-002, 9.3202381E-002, 8.4529141E-001, 9.0797488E-001, 9.3097244E-001, 9.2738749E-001, 3.0185026E-001, 3.1084365E-001, 3.1884600E-001, 3.3061950E-001, 1.4962979E+002, 1.5714715E+002, 1.8382916E+002, 1.9824616E+002, 2.0966063E+002, 2.0081882E+002, 1.6556743E+002, 1.7562308E+002, 1.9518398E+002, 2.1110314E+002
 2.5700001E+003, 3.6284420E+001, 4.1093662E+001, 4.3232168E+001, 4.3578525E+001, 4.6077887E+001, 1.1634145E+002, 1.2423825E+002, 1.2057999E+002, 1.1586448E+002, 1.0719018E+002, 7.9703838E+001, 6.0049481E+001, 5.4600538E+001, 5.6175522E+001, 5.7186765E+001, 5.8239178E+001, 6.2676103E+001, 8.3703609E-002, 1.1445908E-001, 8.7385581E-001, 9.4818056E-001, 9.5353924E-001, 8.9144947E-001, 2.8856832E-001, 2.9006056E-001, 2.9235007E-001, 3.0636998E-001, 1.4793366E+002, 1.5491382E+002, 1.8092830E+002, 1.9530762E+002, 2.0515613E+002, 1.9569620E+002, 1.6270891E+002, 1.7205823E+002, 1.9070046E+002, 2.0667754E+002
 2.5800044E+003, 3.6574277E+001, 4.0467975E+001, 4.2283450E+001, 4.3003954E+001, 4.6240508E+001, 1.1429887E+002, 1.2308841E+002, 1.1937929E+002, 1.1446718E+002, 1.0545632E+002, 7.8285407E+001, 6.0168842E+001, 5.4170531E+001, 5.5652776E+001, 5.6671266E+001, 5.7741105E+001, 6.1685956E+001, 7.8494892E-002, 7.5906069E-002, 8.5824818E-001, 9.0067841E-001, 8.8441684E-001, 8.1719161E-001, 2.9787174E-001, 3.1004371E-001, 3.2037483E-001, 3.2973628E-001, 1.4438833E+002, 1.5210937E+002, 1.7972133E+002, 1.9448999E+002, 2.0273229E+002, 1.9697595E+002, 1.6189199E+002, 1.6947729E+002, 1.8697140E+002, 2.0140731E+002
 2.5900035E+003, 3.6907334E+001, 3.9906491E+001, 4.1436392E+001, 4.2164320E+001, 4.4844373E+001, 1.1421481E+002, 1.2179806E+002, 1.1781024E+002, 1.1241141E+002, 1.0343480E+002, 7.8132579E+001, 5.9514511E+001, 5.4327252E+001, 5.5828247E+001, 5.6755744E+001, 5.7877217E+001, 6.1692211E+001, 6.4467474E-002, 6.1314606E-002, 8.4171328E-001, 9.0033787E-001, 9.0768682E-001, 8.8549941E-001, 2.7422891E-001, 2.8207265E-001, 2.8820608E-001, 3.0376667E-001, 1.4311697E+002, 1.5104320E+002, 1.7516809E+002, 1.8981608E+002, 1.9863508E+002, 1.9412131E+002, 1.5977253E+002, 1.6672762E+002, 1.8312984E+002, 1.9650561E+002
 2.6000004E+003, 3.7001117E+001, 3.9402384E+001, 4.0867854E+001, 4.1408048E+001, 4.3910519E+001, 1.1485848E+002, 1.2105246E+002, 1.1741740E+002, 1.1211224E+002, 1.0339389E+002, 7.6685876E+001, 5.8538922E+001, 5.4077891E+001, 5.5713615E+001, 5.6636486E+001, 5.7553280E+001, 5.9962274E+001, 6.6500549E-002, 7.7486973E-002, 8.1091875E-001, 8.8505805E-001, 8.9494401E-001, 8.4980195E-001, 2.8324586E-001, 2.9329395E-001, 3.0309303E-001, 3.0924888E-001, 1.4259177E+002, 1.4899908E+002, 1.7109315E+002, 1.8666317E+002, 1.9616917E+002, 1.8831957E+002, 1.5674853E+002, 1.6491513E+002, 1.8431272E+002, 1.9937810E+002
 2.6100032E+003, 3.6640411E+001, 3.8998709E+001, 4.0587142E+001, 4.1017520E+001, 4.2688518E+001, 1.1293609E+002, 1.1753982E+002, 1.1375394E+002, 1.0852623E+002, 1.0065731E+002, 7.6404745E+001, 5.7652251E+001, 5.4287845E+001, 5.5643700E+001, 5.6218537E+001, 5.6681608E+001, 5.8991964E+001, 7.7214960E-002, 7.9088170E-002, 7.1738183E-001, 7.5417378E-001, 7.5058017E-001, 7.2671876E-001, 2.8041325E-001, 2.8269921E-001, 2.8427510E-001, 2.8674047E-001, 1.3976978E+002, 1.4630212E+002, 1.6858207E+002, 1.8335484E+002, 1.9212648E+002, 1.8406487E+002, 1.5395440E+002, 1.6277811E+002, 1.8066354E+002, 1.9575425E+002
 2.6200011E+003, 3.6427614E+001, 3.9028577E+001, 4.0342828E+001, 4.0648086E+001, 4.3107185E+001, 1.1133829E+002, 1.1548958E+002, 1.1213107E+002, 1.0703231E+002, 9.9530183E+001, 7.5821038E+001, 5.7550705E+001, 5.4258084E+001, 5.5650282E+001, 5.6373649E+001, 5.6972500E+001, 5.9432567E+001, 7.7081073E-002, 7.5107223E-002, 7.3860561E-001, 8.3108998E-001, 8.7235768E-001, 8.7176432E-001, 2.8149469E-001, 3.0289688E-001, 3.1729547E-001, 3.3494890E-001, 1.3875637E+002, 1.4418385E+002, 1.6639934E+002, 1.8059319E+002, 1.8964485E+002, 1.8318114E+002, 1.5281344E+002, 1.6095704E+002, 1.7749367E+002, 1.9224214E+002
 2.6300066E+003, 3.6204111E+001, 3.9625209E+001, 4.1083670E+001, 4.1322987E+001, 4.2988147E+001, 1.1107076E+002, 1.1700574E+002, 1.1399172E+002, 1.0922992E+002, 1.0157127E+002, 7.7347016E+001, 5.8803033E+001, 5.4715013E+001, 5.6333662E+001, 5.7213623E+001, 5.7836790E+001, 5.9178617E+001, 7.8744398E-002, 8.5130685E-002, 8.4326230E-001, 8.9758135E-001, 9.0115782E-001, 8.5946614E-001, 2.8357971E-001, 2.9058524E-001, 3.0123300E-001, 3.1216530E-001, 1.3762909E+002, 1.4137910E+002, 1.6510832E+002, 1.7947726E+002, 1.8927750E+002, 1.7945603E+002, 1.4969874E+002, 1.6037041E+002, 1.7632373E+002, 1.8949130E+002
 2.6400057E+003, 3.6326995E+001, 3.9655686E+001, 4.1291093E+001, 4.1642601E+001, 4.2873839E+001, 1.1059467E+002, 1.1520154E+002, 1.1159303E+002, 1.0607706E+002, 9.8391830E+001, 7.6225114E+001, 5.7007109E+001, 5.3977754E+001, 5.5027404E+001, 5.5784245E+001, 5.6452793E+001, 6.0425205E+001, 6.9469271E-002, 8.7823438E-002, 7.2308952E-001, 7.5617391E-001, 7.2647201E-001, 6.8012120E-001, 2.5934752E-001, 2.6020669E-001, 2.6329293E-001, 2.7411313E-001, 1.3529614E+002, 1.3892865E+002, 1.6274604E+002, 1.7630680E+002, 1.8547221E+002, 1.7788966E+002, 1.4954488E+002, 1.5775684E+002, 1.7325322E+002, 1.8700726E+002
 2.6500083E+003, 3.6077682E+001, 3.9389519E+001, 4.1080333E+001, 4.1807966E+001, 4.1811579E+001, 1.0830010E+002, 1.1238052E+002, 1.0877561E+002, 1.0342551E+002, 9.6203503E+001, 7.4987457E+001, 5.5530336E+001, 5.5037137E+001, 5.5907830E+001, 5.6410177E+001, 5.7144890E+001, 6.0680673E+001, 6.3906814E-002, 6.4305506E-002, 6.8716730E-001, 7.3272875E-001, 7.4778631E-001, 7.2824321E-001, 3.0913230E-001, 3.1983779E-001, 3.2846377E-001, 3.3403423E-001, 1.3310041E+002, 1.3679356E+002, 1.5923433E+002, 1.7297961E+002, 1.8212765E+002, 1.7977738E+002, 1.4928907E+002, 1.5613413E+002, 1.7112991E+002, 1.8390396E+002
 2.6600025E+003, 3.5745939E+001, 3.9037891E+001, 4.0475582E+001, 4.1177407E+001, 4.1559965E+001, 1.0713499E+002, 1.1151973E+002, 1.0742635E+002, 1.0188103E+002, 9.4171437E+001, 7.2848255E+001, 5.5057751E+001, 5.5917997E+001, 5.6833729E+001, 5.7151269E+001, 5.7195398E+001, 6.0390722E+001, 6.5762555E-002, 6.6622698E-002, 7.4383113E-001, 7.9348553E-001, 7.8203421E-001, 7.1501113E-001, 2.7101417E-001, 2.9062998E-001, 3.0498392E-001, 3.0989522E-001, 1.2995188E+002, 1.3588010E+002, 1.5683250E+002, 1.7009593E+002, 1.7932939E+002, 1.7769462E+002, 1.4581277E+002, 1.5184256E+002, 1.6653423E+002, 1.7855697E+002
 2.6700012E+003, 3.5571833E+001, 3.8773213E+001, 4.0026732E+001, 4.1047997E+001, 4.1325480E+001, 1.0536141E+002, 1.0916996E+002, 1.0510676E+002, 1.0001676E+002, 9.3379466E+001, 7.2831521E+001, 5.4374641E+001, 5.4364089E+001, 5.5456159E+001, 5.6119688E+001, 5.6625935E+001, 5.9812506E+001, 7.8443829E-002, 7.1272462E-002, 7.1840915E-001, 7.3949795E-001, 7.2968999E-001, 7.2836086E-001, 2.4129377E-001, 2.4824535E-001, 2.5848888E-001, 2.7867890E-001, 1.2708755E+002, 1.3384901E+002, 1.5484028E+002, 1.6832825E+002, 1.7665196E+002, 1.7258353E+002, 1.4252386E+002, 1.5082923E+002, 1.6513750E+002, 1.7635369E+002
 2.6800031E+003, 3.5463761E+001, 3.9019206E+001, 4.0105839E+001, 4.0859434E+001, 4.1913206E+001, 1.0500339E+002, 1.0975214E+002, 1.0603478E+002, 1.0102834E+002, 9.4123853E+001, 7.3577342E+001, 5.3601436E+001, 5.2464914E+001, 5.3455992E+001, 5.4210413E+001, 5.5209111E+001, 5.9430129E+001, 5.9485690E-002, 6.1558257E-002, 7.2361047E-001, 7.7419326E-001, 7.8191930E-001, 7.2878956E-001, 2.2518777E-001, 2.2488300E-001, 2.2419845E-001, 2.3388080E-001, 1.2622169E+002, 1.3404517E+002, 1.5423922E+002, 1.6717184E+002, 1.7507586E+002, 1.6828248E+002, 1.4001714E+002, 1.4950627E+002, 1.6412692E+002, 1.7484066E+002
 2.6900089E+003, 3.5417679E+001, 3.8634665E+001, 3.9891654E+001, 4.0845282E+001, 4.1834833E+001, 1.0458007E+002, 1.0911186E+002, 1.0576613E+002, 1.0112177E+002, 9.3680865E+001, 7.2259022E+001, 5.2842139E+001, 5.2259982E+001, 5.3115451E+001, 5.3538618E+001, 5.4079582E+001, 5.8094387E+001, 5.5586897E-002, 7.4594066E-002, 7.1344626E-001, 7.8364743E-001, 7.9971863E-001, 7.6268620E-001, 2.6263435E-001, 2.7536484E-001, 2.8065910E-001, 2.7598280E-001, 1.2576700E+002, 1.3132425E+002, 1.5294575E+002, 1.6598610E+002, 1.7412090E+002, 1.6573879E+002, 1.3649401E+002, 1.4714918E+002, 1.6327268E+002, 1.7532885E+002
 2.7000000E+003, 3.5173197E+001, 3.8385583E+001, 3.9565096E+001, 4.0446034E+001, 4.1840385E+001, 1.0316982E+002, 1.0882767E+002, 1.0613707E+002, 1.0217685E+002, 9.5130893E+001, 7.4186320E+001, 5.2203745E+001, 5.2687165E+001, 5.4010268E+001, 5.4469863E+001, 5.4590956E+001, 5.6570691E+001, 6.0752023E-002, 5.9515907E-002, 6.7089393E-001, 7.3835567E-001, 7.7649598E-001, 7.8814258E-001, 2.3171105E-001, 2.3733412E-001, 2.4070245E-001, 2.4030417E-001, 1.2502208E+002, 1.2947008E+002, 1.5090716E+002, 1.6366591E+002, 1.7260041E+002, 1.6526943E+002, 1.3649334E+002, 1.4522529E+002, 1.6113116E+002, 1.7384823E+002
